,N,Commands,G,M,X,Y,Z,I,J,F,delta_xy,delta_X,delta_Y,delta_Z,delta_S,F_val,D_W,Werkzeug,Bearbeitung,S,D,T=,TurnOp,Toolchange,TURN,GCode,ENERGY|x,ENERGY|y,ENERGY|z,ENERGY|S,ENERGY|T
1964,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""SWIVEL(1)"",1)",0.0,0.0,0.0,0.0,2.198928958
1965,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,D=$P_TOOL,,0,0,,,0.0,0.0,0.0,0.0,20.762586196000004
1966,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.200932722
1967,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.099141588
1968,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.213756802
1969,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.260244092
1970,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.2582403280000003
1971,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.2842892420000003
1972,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.212955296
1973,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.0093730260000005
1974,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,1.893555556
1975,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.0382272080000003
1976,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.23419518
1977,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.170876282
1978,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,0.0,2.223775612
1979,,MSG,   ,  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,"WRTPR(""SWIVEL(0)"",1)",0.0,0.0,0.0,0.0,2.2578395780000005
1980,,G4,G4   ,  ,0.0,0.0,610.0,0.0,0.0,0 ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,,0.0,0.0,0.0,0.0,4.921240684000001
1981,,M17,   ,M17  ,0.0,0.0,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,0,,,0,0,,,0.0,0.0,0.0,0.0,2.012178294
1982,N1440,G0 M3,G0   ,  M3,-4.9639999999999995,23.456,610.0,0.0,0.0,,23.975513174904098,4.9639999999999995,23.456,0.0,10000,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,D1,,0,0,,,1050.64672272,181.69383924,0.0,83.56729623000003,384.20663011
1983,N1442,G0,G0   ,  ,-4.9639999999999995,23.456,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,-604.964,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.0,-288.33718426400014,7372.150171576,199.402019942
1984,N1444,M168,   ,M168  ,-4.9639999999999995,23.456,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.0,0.0,918.897852088,1.5521144219999998
1985,N1446,G0,G0   ,  ,-4.9639999999999995,23.456,-5.0,0.0,0.0,,0.0,0.0,0.0,-10.036000000000001,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.0,-22.6737406,5077.906632507999,1.0123007940000002
1986,N1448,G41 G94 G1 G90,G41 G94 G1 G90,  ,-3.593,24.113000000000003,-5.0,0.0,0.0,F_ENG ,1.5202927349691584,1.3709999999999996,0.6570000000000036,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.069636022,0.0,11303.378148668,0.0
1987,N1450,G2,G2   ,  ,-4.45,28.538,-5.0,11.004000000000001,4.425,,4.507224644945044,0.8570000000000002,4.424999999999997,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,3.4301352340000006,0.0,4541.516980542,0.0
1988,N1452,G2,G2   ,  ,-4.45,28.538,-5.0,4.45,0.0,F_CUT ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,11.46022102,17.712257854,0.0,3218.760884036,0.0
1989,N1454,G2,G2   ,  ,-3.593,32.964,-5.0,11.86,0.0,F_RET ,4.508206406099879,0.8570000000000002,4.425999999999998,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.26309757599999994,4.029903542,0.0,478.84523996400003,0.0
1990,N1456,G40,G40   ,  ,-3.593,32.964,-5.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.0,0.0,4.652698344,0.0
1991,N1458,G1,G1   ,  ,-4.9639999999999995,33.621,-5.0,0.0,0.0,,1.5202927349691584,1.3709999999999996,0.6570000000000036,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.058404407999999984,0.0,59.618991766,0.0
1992,N1460,G0,G0   ,  ,-4.9639999999999995,33.621,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,10.036000000000001,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,STANDARD,10000,,,0,0,,,0.0,0.0,44.108606738,192.25110688,0.0
1993,,MSG,   ,  ,-4.9639999999999995,33.621,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"MSG(""BOSS_MILLING , Tool : T_A_SK40_SF_DM3_SL_A"")",0.0,0.0,0.0,4.5318490360000006,0.0
1994,N1462,G0,G0   ,  ,-5.125,33.545,5.0360000000000005,0.0,0.0,,0.1780365131089694,0.16100000000000048,0.07600000000000051,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.074802252,0.024709564000000003,0.0,64.17098235,0.0
1995,N1464,G0,G0   ,  ,-5.125,33.545,-8.0,0.0,0.0,,0.0,0.0,0.0,-13.036000000000001,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,-28.848077336000003,205.64523847000004,0.0
1996,N1466,G41 G1,G41 G1  ,  ,-4.463,32.176,-8.0,0.0,0.0,F_ENG ,1.5206593964461599,0.6619999999999999,1.3689999999999998,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.03869082,0.0,0.0,57.64511973599999,0.0
1997,N1468,G2,G2   ,  ,0.0,33.048,-8.0,4.463,-10.982999999999999,,4.547389690800647,4.463,0.8719999999999999,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,2.001605088,0.040433832,0.0,1243.3581015460002,0.0
1998,N1470,G2,G2   ,  ,0.0,33.048,-8.0,0.0,-4.51,F_CUT ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,11.346727946,17.84029823,0.0,3245.649854976,0.0
1999,N1472,G2,G2   ,  ,4.463,32.176,-8.0,0.0,-11.855,F_RET ,4.547389690800647,4.463,0.8719999999999999,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,2.9662963339999995,0.462742648,0.0,481.38307535,0.0
2000,N1474,G40,G40   ,  ,4.463,32.176,-8.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,0.0,4.511707486000001,0.0
2001,N1476,G1,G1   ,  ,5.125,33.545,-8.0,0.0,0.0,,1.5206593964461599,0.6619999999999999,1.3689999999999998,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.036111432,0.0,0.0,58.390357134,0.0
2002,N1478,G0,G0   ,  ,5.125,33.545,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,13.036000000000001,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,58.020065268,203.369243168,0.0
2003,N1480,G0,G0   ,  ,3.22,52.956,5.0360000000000005,0.0,0.0,,19.504254561505295,1.9049999999999998,19.411,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.8021897299999999,29.779504562,0.0,278.275672352,0.0
2004,N1482,G0,G0   ,  ,3.22,52.956,-10.6,0.0,0.0,,0.0,0.0,0.0,-15.636,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,-33.953843082,222.54400000400003,0.0
2005,N1484,G41 G1,G41 G1  ,  ,1.733,52.64,-10.6,0.0,0.0,F_ENG ,1.5202055782031594,1.487,0.3160000000000025,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.044926466,0.0,63.02291393,0.0
2006,N1486,G2,G2   ,  ,1.95,49.638000000000005,-10.6,-20.644000000000002,-3.002,,3.009832719604193,0.21699999999999986,3.0019999999999953,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,2.0014738700000003,0.0,811.2009774559999,0.0
2007,N1488,G2,G2   ,  ,1.95,49.638000000000005,-10.6,-1.95,0.0,F_CUT ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,6.368509027999999,9.836648974,0.0,1928.432684896,0.0
2008,N1490,G2,G2   ,  ,1.733,46.637,-10.6,-20.861,0.0,F_RET ,3.0088353228450417,0.21699999999999986,3.0010000000000048,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,2.392334114,0.0,315.83966546600004,0.0
2009,N1492,G40,G40   ,  ,1.733,46.637,-10.6,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,0.0,4.5519905860000005,0.0
2010,N1494,G1,G1   ,  ,3.22,46.321000000000005,-10.6,0.0,0.0,,1.5202055782031578,1.487,0.3159999999999954,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.051665438,0.0,59.88083192800001,0.0
2011,N1496,G0,G0   ,  ,3.22,46.321000000000005,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,15.636,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,70.205113796,227.15641522400003,0.0
2012,N1498,G0,G0   ,  ,-3.22,4.121,5.0360000000000005,0.0,0.0,,42.68856521364943,6.44,42.2,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,3.88455864,77.42401627400001,0.0,351.63120207200006,0.0
2013,N1500,G0,G0   ,  ,-3.22,4.121,-10.6,0.0,0.0,,0.0,0.0,0.0,-15.636,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,-34.134164444,218.455265062,0.0
2014,N1502,G41 G1,G41 G1  ,  ,-1.733,4.437,-10.6,0.0,0.0,F_ENG ,1.5202055782031587,1.487,0.31599999999999984,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.047172787999999986,0.0,58.67233885800001,0.0
2015,N1504,G2,G2   ,  ,-1.95,7.438,-10.6,20.644000000000002,3.002,,3.0088353228450364,0.21699999999999986,3.0009999999999994,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,2.15422377,0.0,778.168833318,0.0
2016,N1506,G2,G2   ,  ,-1.95,7.438,-10.6,1.95,0.0,F_CUT ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,6.350453306,10.016354796,0.0,1942.6526199220002,0.0
2017,N1508,G2,G2   ,  ,-1.733,10.44,-10.6,20.861,0.0,F_RET ,3.0098327196041974,0.21699999999999986,3.002,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,2.5675472479999994,0.0,333.56423058,0.0
2018,N1510,G40,G40   ,  ,-1.733,10.44,-10.6,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,0.0,4.77354765,0.0
2019,N1512,G1,G1   ,  ,-3.22,10.755999999999998,-10.6,0.0,0.0,,1.5202055782031587,1.487,0.31599999999999895,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.053911762,0.0,61.894987052000005,0.0
2020,N1514,G0,G0   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,15.636,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,70.05150672799999,217.508612186,0.0
2021,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""SWIVEL(1)"",1)",0.0,0.0,0.0,4.592273688000001,0.0
2022,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,STOPRE,0.0,0.0,0.0,16.91890307,0.0
2023,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,D=$P_TOOL,,0,0,,,0.0,0.0,0.0,41.491595624,0.0
2024,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.632556792,0.0
2025,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.59227369,0.0
2026,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.59227369,0.0
2027,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.612415242,0.0
2028,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.531849038,0.0
2029,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.652698344,0.0
2030,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.632556792,0.0
2031,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.572132138000001,0.0
2032,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.59227369,0.0
2033,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.5318490360000006,0.0
2034,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.6929814479999985,0.0
2035,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,STOPRE,0.0,0.0,0.0,16.939044618,0.0
2036,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_BEGIN(""<<_LEVEL<<"",""<<_NAME<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.551990588,0.0
2037,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""GROUP_END(""<<_LEVEL<<"",""<<_SP<<"")"",1)",0.0,0.0,0.0,4.652698344,0.0
2038,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,STOPRE,0.0,0.0,0.0,16.95918617,0.0
2039,,MSG,   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,"WRTPR(""SWIVEL(0)"",1)",0.0,0.0,0.0,4.5318490360000006,0.0
2040,,G4,G4   ,  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,0 ,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,0.0,10.735446826,0.0
2041,N1518,M169 M167,   ,M169 M167 ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,10000,,,0,0,,,0.0,0.0,0.0,35.469271791999994,0.0
2042,N1520,M5,   ,M5  ,-3.22,10.755999999999998,5.0360000000000005,0.0,0.0,,0.0,0.0,0.0,0.0,-10000,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,0,,,0,0,,,0.0,0.0,0.0,-589.4223563979999,0.0
2043,N1522,G4,G4   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,604.964,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,0,D0,,0,0,,,0.0,0.0,0.0,-438.884402194,0.0
2044,N1522,G4,G4   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,T_A_SK40_SF_DM3_SL_A,BOSS_MILLING,0,D0,,0,0,,,0.0,0.0,1818.78462237,-15919.378585872,0.0
2045,,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,FASENFRAESEN_1,0,,,0,0,,"MSG(""FASENFRAESEN_1 , Tool : 002387_A"")",0.0,0.0,0.0,-119.600531448,0.0
2046,,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,STOPRE,0.0,0.0,0.0,-438.078740144,0.0
2047,,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,STOPRE,0.0,0.0,0.0,-421.60295121,0.0
2048,,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,STOPRE,0.0,0.0,0.0,-402.10592957800003,0.0
2049,N021,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,_AUTOGEAR_2=($P_SAUTOGEAR[1] AND ($AC_SGEAR[1]>=2)),0.0,0.0,0.0,-381.86367055,0.0
2050,N390,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,IF NOT M_ENABLE_TOOLCHANGE AND NOT _SIM AND NOT $P_ISTEST AND NOT TESTRACK AND _POS GOTOF FEHLER4,0.0,0.0,0.0,-362.22565806,0.0
2051,N394,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,STOPRE,0.0,0.0,0.0,-342.225097648,0.0
2052,N396,MSG,   ,  ,-3.22,10.755999999999998,610.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,10.0,002387_A,STANDARD,0,,,0,0,,_MODE=STEP_OLD FAST=0 _TEST=_SIM OR $P_SEARCH OR $P_ISTEST OR TESTRACK,0.0,0.0,0.0,-322.687792916,0.0
